pr,pc,threads,m,n,k,seed,iterations,elapsed_sec,time_per_iter,error,error_rel,norm_A,norm_W,norm_H,profile_hth,profile_ah,profile_solve_w,profile_wtw,profile_atw,profile_solve_h,profile_error
1,1,4,20000,5000,20,42,20,13.83400521054864,0.6917002605274319,1352.924748461643,0.02653013136948087,50995.78021758271,22.760081310696833,4774.790047740319,0.0044888900592923164,1.292384970933199,0.422001070342958,0.013586916029453278,1.9247173629701138,0.08865021169185638,9.872919391840696
