pr,pc,threads,m,n,k,seed,iterations,elapsed_sec,time_per_iter,error,error_rel,norm_A,norm_W,norm_H,profile_hth,profile_ah,profile_solve_w,profile_wtw,profile_atw,profile_solve_h,profile_error
1,4,1,20000,5000,20,42,20,9.126041173003614,0.4563020586501807,1352.870374426168,0.02652906512370047,50995.78021758271,22.587130556953777,4704.795691632103,0.005887040868401527,1.142921695485711,0.42166213039308786,0.03608521539717913,1.6175710298120975,0.024573396891355515,5.789032808504999
