pr,pc,threads,m,n,k,seed,iterations,elapsed_sec,time_per_iter,error,error_rel,norm_A,norm_W,norm_H,profile_hth,profile_ah,profile_solve_w,profile_wtw,profile_atw,profile_solve_h,profile_error
1,1,2,20000,5000,20,42,20,21.67309422418475,1.0836547112092376,1353.282860306743,0.026537153751402906,50995.78021758271,22.451994823026375,4605.454374977566,0.004394306801259518,2.9003195678815246,0.35089064110070467,0.0114993155002594,5.2460920456796885,0.06349785160273314,12.851948630996048
