pr,pc,threads,m,n,k,seed,iterations,elapsed_sec,time_per_iter,error,error_rel,norm_A,norm_W,norm_H,profile_hth,profile_ah,profile_solve_w,profile_wtw,profile_atw,profile_solve_h,profile_error
2,2,4,20000,5000,20,42,20,4.047332784160972,0.2023666392080486,1352.4527140532493,0.026520875026968222,50995.78021758271,22.77575098133258,4794.242067313665,0.01066319178789854,0.367781019769609,0.18411160726100206,0.05049081239849329,0.5689909476786852,0.04722074419260025,2.831462104804814
