pr,pc,threads,m,n,k,seed,iterations,elapsed_sec,time_per_iter,error,error_rel,norm_A,norm_W,norm_H,profile_hth,profile_ah,profile_solve_w,profile_wtw,profile_atw,profile_solve_h,profile_error
1,4,2,20000,5000,20,42,20,5.767195667140186,0.2883597833570093,1350.5824437997112,0.026484200026692547,50995.78021758271,22.773795290928675,4790.292475413166,0.00425468385219574,0.6911289626732469,0.4467676794156432,0.023255529813468456,0.9897652650251985,0.031175591982901096,3.5200409330427647
