pr,pc,threads,m,n,k,seed,iterations,elapsed_sec,time_per_iter,error,error_rel,norm_A,norm_W,norm_H,profile_hth,profile_ah,profile_solve_w,profile_wtw,profile_atw,profile_solve_h,profile_error
1,2,1,20000,5000,20,42,20,17.15665660984814,0.8578328304924071,1351.6637895571516,0.026505404639168846,50995.78021758271,22.602313897162375,4668.351314971914,0.004544996656477451,2.174022926017642,0.38576904125511646,0.03584422077983618,3.270610738545656,0.041470861062407494,11.065711838193238
