pr,pc,threads,m,n,k,seed,iterations,elapsed_sec,time_per_iter,error,error_rel,norm_A,norm_W,norm_H,profile_hth,profile_ah,profile_solve_w,profile_wtw,profile_atw,profile_solve_h,profile_error
2,1,4,20000,5000,20,42,20,7.405158667825162,0.3702579333912581,1351.8385166135783,0.026508830943378355,50995.78021758271,22.67706479194618,4694.282692808349,0.0049911970272660255,0.7359690982848406,0.19250505045056343,0.07234959211200476,1.0153664387762547,0.09306588489562273,5.248704842291772
