pr,pc,threads,m,n,k,seed,iterations,elapsed_sec,time_per_iter,error,error_rel,norm_A,norm_W,norm_H,profile_hth,profile_ah,profile_solve_w,profile_wtw,profile_atw,profile_solve_h,profile_error
1,4,4,20000,5000,20,42,20,4.540477680042386,0.2270238840021193,1351.680944232033,0.02650574103317651,50995.78021758271,22.63108381385752,4718.949406382739,0.01392591092735529,0.6990251690149307,0.43554914090782404,0.10596356447786093,0.4856996042653918,0.029900611378252506,2.857565276324749
